Date,Product ID,Sale Amount,Region,Discount,Quantity,Customer Type,Sales Rep,Payment Method,Return Status,Shipping Cost
4/12/2024,P0087,192,South,28.71,14,Online,Bob,Cash,Yes,10.56
4/12/2024,P0062,32,South,44.65,5,Online,David,Bank Transfer,No,9.58
4/12/2024,P0012,115,East,10.89,19,Retail,David,PayPal,No,7.35
4/12/2024,P0093,100,West,46.34,13,Wholesale,Charlie,Cash,No,12.73
4/12/2024,P0038,128,West,4.88,18,Wholesale,Bob,Cash,No,19.55
4/12/2024,P0058,469,North,41.27,11,Retail,Alice,Credit Card,No,7.41
4/12/2024,P0056,147,West,42.02,12,Wholesale,Charlie,Cash,No,8.76
4/12/2024,P0039,491,South,12.89,8,Online,David,PayPal,No,11.93
4/12/2024,P0086,129,South,47.89,12,Wholesale,Alice,PayPal,No,14.61
4/12/2024,P0004,170,West,20.83,1,Retail,David,Credit Card,No,14
4/12/2024,P0048,217,East,7.06,18,Retail,Bob,Credit Card,No,12.82
4/12/2024,P0007,358,East,29.59,2,Wholesale,David,Credit Card,No,16.06
4/12/2024,P0060,327,North,49.83,12,Wholesale,Alice,PayPal,No,17.69
4/12/2024,P0040,347,North,44.96,19,Online,Bob,PayPal,No,19.98
4/12/2024,P0008,164,South,13.93,7,Wholesale,Charlie,Bank Transfer,No,11.98
4/13/2024,P0058,272,West,28.85,7,Wholesale,David,Cash,No,19.92
4/13/2024,P0057,365,South,5.77,1,Wholesale,Bob,Credit Card,No,15.96
4/13/2024,P0035,164,South,23.09,18,Online,Bob,Cash,No,14.86
4/13/2024,P0073,339,West,26.15,8,Wholesale,Charlie,Cash,No,14.6
4/13/2024,P0013,403,South,15.76,10,Online,Charlie,Bank Transfer,No,18.66
4/13/2024,P0039,468,South,24.21,1,Online,Alice,PayPal,No,19.22
4/13/2024,P0084,322,East,46,15,Retail,Bob,Cash,Yes,7.68
4/13/2024,P0021,295,North,25.01,15,Retail,Bob,Credit Card,No,12.4
4/13/2024,P0047,268,East,41.55,4,Online,Alice,Credit Card,No,19.12
4/13/2024,P0083,166,North,15.87,10,Online,David,PayPal,No,10.73
4/13/2024,P0002,23,North,48.57,8,Online,Bob,PayPal,Yes,8.49
4/13/2024,P0044,86,North,4.67,14,Retail,Bob,PayPal,No,6.54
4/13/2024,P0030,348,East,29.28,13,Online,David,Credit Card,No,13.96
4/13/2024,P0087,418,West,39.49,17,Retail,Charlie,PayPal,No,15.5
4/13/2024,P0055,403,South,40.7,7,Retail,Charlie,Bank Transfer,No,7.93
4/13/2024,P0040,344,West,9.91,6,Online,Charlie,Bank Transfer,No,15.1
4/13/2024,P0077,229,West,20.08,9,Online,Alice,Credit Card,No,18.49
4/13/2024,P0097,241,North,31.21,8,Online,David,Bank Transfer,No,8.65
4/13/2024,P0096,442,North,15.79,14,Retail,Charlie,Cash,No,6.83
4/13/2024,P0092,303,East,32.91,3,Wholesale,Alice,PayPal,No,17.53
4/13/2024,P0024,464,East,18.94,13,Online,David,Bank Transfer,No,18.75
4/13/2024,P0042,151,South,17.54,9,Wholesale,Charlie,PayPal,No,8.22
4/13/2024,P0028,260,West,5.4,9,Wholesale,Bob,Bank Transfer,No,15.82
4/13/2024,P0094,423,West,1.96,11,Wholesale,Bob,PayPal,No,13.86
4/14/2024,P0093,305,South,41.76,6,Wholesale,Charlie,Credit Card,No,8.59
4/14/2024,P0098,149,North,24.48,12,Wholesale,Charlie,Cash,No,17.35
4/14/2024,P0051,485,East,28.14,4,Retail,Alice,PayPal,No,12.06
4/14/2024,P0022,151,South,18.61,4,Retail,Bob,Cash,No,15.51
4/14/2024,P0089,138,West,6.84,17,Retail,David,PayPal,No,9.52
4/14/2024,P0078,333,South,22.48,7,Wholesale,Charlie,Credit Card,Yes,17.24
4/14/2024,P0074,314,South,11.45,6,Retail,David,Cash,No,8.96
4/14/2024,P0074,27,West,41.88,8,Online,Charlie,Bank Transfer,No,10.47
4/14/2024,P0008,252,West,49.34,7,Wholesale,Bob,Cash,No,10.87
4/14/2024,P0014,173,East,44.45,8,Online,Charlie,PayPal,No,8.1
4/14/2024,P0045,329,East,26.41,9,Wholesale,David,Cash,No,18.12
4/14/2024,P0038,105,West,31.41,1,Wholesale,Bob,Credit Card,No,6.7
4/14/2024,P0032,37,East,47.41,3,Wholesale,Charlie,Cash,No,13.45
4/14/2024,P0062,485,East,26.93,18,Wholesale,Bob,Cash,No,17.21
4/14/2024,P0096,239,East,31.93,19,Online,Alice,Cash,No,13.71
4/14/2024,P0067,425,West,31.46,11,Wholesale,David,Bank Transfer,No,9.9
4/14/2024,P0084,465,North,35.41,16,Wholesale,Charlie,Cash,No,16.72
4/14/2024,P0061,34,North,32.01,18,Retail,Charlie,PayPal,No,12.49
4/14/2024,P0013,184,East,33.54,6,Wholesale,Charlie,PayPal,No,7.45
4/14/2024,P0087,413,North,36.29,2,Wholesale,David,Cash,No,9.75
4/14/2024,P0083,170,East,40.45,4,Wholesale,Alice,Cash,No,13.88
4/14/2024,P0080,39,North,20.15,5,Wholesale,David,Bank Transfer,No,14.88
4/14/2024,P0100,174,North,37.29,14,Wholesale,Charlie,Credit Card,No,13.22
4/14/2024,P0099,217,South,5.01,1,Wholesale,David,PayPal,No,9.08
4/15/2024,P0047,446,East,43.81,14,Online,Charlie,Bank Transfer,No,13.91
4/15/2024,P0054,482,North,14.5,13,Online,David,PayPal,No,9.99
4/15/2024,P0071,111,North,20.17,16,Wholesale,Bob,PayPal,No,8.37
4/15/2024,P0052,382,South,40.18,4,Online,David,Cash,No,19.18
4/15/2024,P0072,115,North,31.85,6,Retail,Charlie,PayPal,No,9.72
4/15/2024,P0025,339,South,15.43,9,Retail,Charlie,Credit Card,No,10.03
4/15/2024,P0023,78,North,11.27,1,Wholesale,David,Credit Card,No,18.45
4/15/2024,P0074,17,South,47.89,17,Wholesale,David,Credit Card,No,7.14
4/15/2024,P0030,132,South,4.39,4,Online,Bob,Bank Transfer,No,13.77
4/15/2024,P0097,362,West,0.22,6,Retail,Alice,Credit Card,No,16.76
4/15/2024,P0011,110,East,33.65,16,Wholesale,Alice,Credit Card,No,9.1
4/15/2024,P0035,10,West,30.72,7,Retail,Bob,PayPal,No,17.66
4/15/2024,P0027,360,East,36.88,5,Online,Alice,Bank Transfer,No,16.54
4/15/2024,P0067,16,North,36.58,9,Wholesale,Alice,Cash,No,12.29
4/15/2024,P0047,327,East,43.16,19,Wholesale,Charlie,Bank Transfer,No,6.78
4/15/2024,P0050,120,West,46.11,1,Wholesale,Charlie,Bank Transfer,No,19.55
4/15/2024,P0008,352,East,38.75,8,Retail,Charlie,Cash,No,14.36
4/15/2024,P0055,195,West,11.61,4,Online,David,Cash,Yes,12.76
4/15/2024,P0077,225,East,23.17,17,Retail,David,Cash,No,18.28
4/15/2024,P0042,471,North,32.09,1,Retail,Alice,PayPal,No,11.32
4/15/2024,P0067,352,North,26.97,2,Wholesale,David,PayPal,No,13.45
4/15/2024,P0020,132,East,7.94,14,Online,Charlie,PayPal,No,17.88
4/15/2024,P0045,210,East,29.46,2,Online,David,Credit Card,Yes,10.89
4/15/2024,P0035,17,North,44.33,1,Wholesale,Alice,Cash,No,16.59
4/16/2024,P0077,73,East,20.93,13,Online,Charlie,PayPal,No,8.84
4/16/2024,P0020,145,South,33.45,8,Wholesale,Alice,PayPal,No,15.54
4/16/2024,P0024,396,North,30.8,9,Wholesale,David,Bank Transfer,No,12.66
4/16/2024,P0057,392,North,18.85,2,Online,Bob,PayPal,No,7.47
4/16/2024,P0055,195,West,28.26,17,Online,Bob,Cash,No,7.04
4/16/2024,P0009,136,West,10.51,6,Online,Charlie,Cash,Yes,11.87
4/16/2024,P0094,425,South,27.31,3,Online,Alice,Credit Card,Yes,15.66
4/16/2024,P0089,381,East,39.94,17,Retail,Bob,Credit Card,No,14.05
4/16/2024,P0016,461,South,37.95,6,Wholesale,Bob,Bank Transfer,No,17.82
4/16/2024,P0055,58,East,17.9,8,Wholesale,Charlie,Credit Card,No,10.84
4/16/2024,P0072,175,West,5.6,14,Wholesale,Charlie,Cash,No,17.65
4/16/2024,P0058,395,East,40,10,Wholesale,Alice,Credit Card,No,5.56
4/16/2024,P0064,136,West,13.25,10,Retail,Bob,Credit Card,No,10.49
4/16/2024,P0092,402,North,2.65,15,Online,Alice,PayPal,No,6.09
4/16/2024,P0076,311,North,22.26,8,Online,Alice,Cash,No,18.79
4/16/2024,P0088,330,East,36.97,11,Online,Charlie,Bank Transfer,No,12.13
4/16/2024,P0049,186,West,40.42,16,Wholesale,Alice,Credit Card,No,9.74
4/16/2024,P0029,212,South,49.11,3,Retail,David,Credit Card,Yes,12.39
4/16/2024,P0079,166,West,9.47,15,Retail,Alice,Bank Transfer,No,12.99
4/16/2024,P0082,355,West,14.69,13,Online,Bob,Bank Transfer,No,17.69
4/16/2024,P0007,228,West,30.47,11,Wholesale,Alice,Cash,No,13.14
4/16/2024,P0077,495,North,40.57,14,Online,David,Bank Transfer,No,11.47
4/16/2024,P0083,294,West,11.7,7,Wholesale,David,Credit Card,No,19.42
4/16/2024,P0069,298,East,20.5,19,Online,Bob,Cash,No,19.53
4/17/2024,P0090,37,North,20.42,15,Online,Bob,Cash,No,5.58
4/17/2024,P0002,360,North,38.65,6,Retail,Alice,Bank Transfer,No,15.6
4/17/2024,P0033,92,North,12.05,7,Wholesale,David,Cash,No,10.58
4/17/2024,P0048,121,West,48.44,14,Retail,David,Credit Card,No,15.13
4/17/2024,P0037,163,South,25.52,4,Retail,Alice,Credit Card,No,14.55
4/17/2024,P0089,379,West,14.1,9,Online,Bob,Credit Card,No,9.95
4/17/2024,P0089,38,West,14.21,7,Wholesale,David,Cash,No,19.8
4/17/2024,P0030,404,South,0.91,15,Wholesale,Alice,Bank Transfer,Yes,10.36
4/17/2024,P0041,498,West,34.62,3,Online,Bob,Credit Card,No,14.48
4/17/2024,P0004,489,East,38.8,5,Online,Alice,PayPal,No,17.2
4/17/2024,P0083,222,South,1.62,17,Online,Bob,Bank Transfer,No,7.18
4/17/2024,P0091,111,East,29.3,1,Wholesale,Bob,Cash,No,9.51
4/17/2024,P0039,427,East,39.08,1,Online,David,Credit Card,No,7.98
4/17/2024,P0024,369,North,18.81,16,Online,Charlie,Cash,No,16.73
4/17/2024,P0050,223,North,21.64,14,Retail,David,Credit Card,No,17.02
4/17/2024,P0037,313,South,18.08,11,Online,Alice,Cash,No,8.84
4/17/2024,P0053,164,West,15.78,14,Online,Bob,PayPal,No,5.06
4/17/2024,P0025,389,East,24.56,8,Wholesale,David,Cash,No,11.35
4/17/2024,P0093,209,West,8.31,19,Online,Bob,Cash,No,15.31
4/17/2024,P0031,177,East,22.03,2,Wholesale,David,Cash,No,14.34
4/17/2024,P0099,247,North,47.09,10,Retail,Alice,Credit Card,No,11.69
4/17/2024,P0092,168,North,1.37,5,Retail,Alice,Bank Transfer,No,9.53
4/17/2024,P0038,202,North,8.24,15,Wholesale,Alice,Cash,No,12.12
4/17/2024,P0058,176,South,38.89,1,Online,David,Bank Transfer,No,5.23
4/18/2024,P0053,235,East,6.6,2,Wholesale,Charlie,Credit Card,No,6.11
4/18/2024,P0050,376,West,13.56,19,Online,Alice,Cash,No,7.44
4/18/2024,P0004,260,East,22.74,17,Online,David,Credit Card,No,14.38
4/18/2024,P0092,289,West,47.16,15,Online,Charlie,Bank Transfer,Yes,8.28
4/18/2024,P0052,485,West,9.18,18,Wholesale,David,Credit Card,No,11.35
4/18/2024,P0031,461,West,46.15,8,Retail,David,Credit Card,No,14.32
4/18/2024,P0087,475,East,35.93,14,Wholesale,Alice,Bank Transfer,No,17.46
4/18/2024,P0078,230,North,33.56,8,Online,Charlie,Credit Card,No,13.24
4/18/2024,P0092,32,South,36.18,8,Wholesale,David,Bank Transfer,No,7.66
4/18/2024,P0014,494,South,1.56,19,Retail,David,Bank Transfer,No,19.28
4/18/2024,P0001,198,North,4.95,13,Wholesale,David,Cash,No,6.35
4/18/2024,P0043,420,South,16.74,5,Retail,David,Cash,No,10.51
4/18/2024,P0096,281,West,3.7,10,Retail,Alice,Credit Card,No,18.82
4/18/2024,P0059,438,South,49.38,7,Online,David,Credit Card,No,14.04
4/18/2024,P0061,36,East,29.02,9,Retail,Charlie,Credit Card,No,14.94
4/18/2024,P0041,466,North,24.37,14,Wholesale,Bob,PayPal,Yes,9.53
4/18/2024,P0018,398,North,39.28,6,Wholesale,Charlie,PayPal,No,6.18
4/18/2024,P0060,452,North,48.85,10,Online,David,Cash,No,10.49
4/18/2024,P0069,465,North,47.76,1,Wholesale,David,Bank Transfer,No,11.03
4/18/2024,P0079,219,East,39.65,11,Online,Charlie,PayPal,No,9.05
4/18/2024,P0059,44,West,18.86,8,Wholesale,Bob,PayPal,No,8.23
4/18/2024,P0042,207,West,3.3,6,Wholesale,Alice,Bank Transfer,No,10.33
4/18/2024,P0080,480,West,4.92,17,Retail,Bob,Credit Card,No,14.59
4/18/2024,P0100,183,South,0.06,4,Retail,Bob,Credit Card,No,19.24
4/19/2024,P0036,227,West,0.1,6,Retail,Bob,PayPal,No,15.56
4/19/2024,P0040,65,South,46.82,15,Wholesale,Charlie,PayPal,No,16.69
4/19/2024,P0030,392,East,46.35,10,Online,Bob,Bank Transfer,No,9.59
4/19/2024,P0087,496,South,33.38,17,Online,Alice,Bank Transfer,Yes,6.57
4/19/2024,P0011,161,West,36.33,10,Online,David,PayPal,No,9.37
4/19/2024,P0025,403,North,25.66,5,Retail,Charlie,Bank Transfer,No,11.04
4/19/2024,P0045,472,East,11.89,19,Wholesale,Charlie,Credit Card,Yes,15.35
4/19/2024,P0051,47,West,45.72,7,Retail,Bob,Cash,No,19.09
4/19/2024,P0043,477,West,13.88,19,Wholesale,David,PayPal,No,17.14
4/19/2024,P0066,486,West,36.98,10,Wholesale,David,Cash,No,9
4/19/2024,P0099,207,East,12.27,19,Wholesale,David,Bank Transfer,Yes,17.3
4/19/2024,P0047,441,North,43.51,11,Retail,Charlie,Cash,No,11.18
4/19/2024,P0024,18,North,32.56,3,Wholesale,Alice,PayPal,No,7.63
4/19/2024,P0077,187,North,32.13,11,Retail,David,Bank Transfer,Yes,11.92
4/19/2024,P0037,334,West,4.87,6,Retail,Charlie,Cash,No,13.45
4/19/2024,P0056,185,South,20.97,6,Wholesale,Bob,Credit Card,No,16.45
4/19/2024,P0094,432,West,26.25,15,Wholesale,David,PayPal,No,10.25
4/19/2024,P0075,476,North,14.7,3,Wholesale,Bob,PayPal,No,7.2
4/19/2024,P0087,270,East,44.05,11,Retail,David,PayPal,No,6.42
4/19/2024,P0046,93,South,41.88,8,Wholesale,Bob,PayPal,No,6.69
4/19/2024,P0028,148,South,24.68,8,Wholesale,Charlie,Bank Transfer,No,19.25
4/19/2024,P0093,251,West,17,16,Online,Bob,Credit Card,No,19.28
4/19/2024,P0052,325,East,40.08,3,Online,Charlie,Credit Card,No,19.53
4/19/2024,P0015,164,South,9.84,8,Online,Bob,Cash,No,9.54
4/20/2024,P0045,230,North,3.58,8,Wholesale,Bob,PayPal,No,7.87
4/20/2024,P0058,144,West,2.29,13,Retail,Bob,PayPal,Yes,19.71
4/20/2024,P0067,197,West,1.93,1,Online,David,Cash,No,19.82
4/20/2024,P0073,187,North,24.44,10,Retail,Alice,Bank Transfer,No,6.18
4/20/2024,P0072,76,North,12.77,5,Online,Alice,Credit Card,No,16.29
4/20/2024,P0097,78,North,34.52,5,Online,David,PayPal,No,9.33
4/20/2024,P0098,448,South,32.69,17,Retail,Bob,Cash,No,18.64
4/20/2024,P0073,86,East,27.1,14,Online,Bob,Credit Card,No,6.34
4/20/2024,P0081,409,South,17.64,6,Retail,David,Cash,No,18.33
4/20/2024,P0041,383,East,42.52,14,Wholesale,Charlie,Cash,No,5.04
4/20/2024,P0065,21,West,35.49,12,Wholesale,Charlie,Bank Transfer,No,12.83
4/20/2024,P0040,496,East,13.58,1,Retail,David,Credit Card,Yes,10.03
4/20/2024,P0005,292,North,25.08,5,Retail,Alice,PayPal,No,11.41
4/20/2024,P0094,255,South,7.81,18,Wholesale,Charlie,Credit Card,No,11.51
4/20/2024,P0075,246,North,16.44,14,Retail,David,Bank Transfer,No,14.8
4/20/2024,P0028,261,West,49.86,7,Wholesale,Charlie,PayPal,No,5.35
4/20/2024,P0038,426,South,11.19,15,Wholesale,David,Credit Card,No,15.37
4/20/2024,P0081,216,South,34.92,9,Retail,Charlie,Bank Transfer,No,5.33
4/20/2024,P0087,350,North,11.92,15,Online,Charlie,PayPal,No,7.78
4/20/2024,P0018,117,South,46.91,16,Retail,David,PayPal,No,14.1
4/20/2024,P0037,218,North,15.51,9,Wholesale,Alice,Cash,No,6.3
4/20/2024,P0027,320,East,17.33,7,Online,Alice,Cash,No,19.86
4/20/2024,P0025,317,West,29.69,7,Online,Charlie,Bank Transfer,No,16.77
4/20/2024,P0069,302,North,29.41,17,Wholesale,Charlie,PayPal,No,15.58
4/21/2024,P0083,122,West,28.95,11,Online,Alice,Credit Card,No,9.02
4/21/2024,P0027,385,South,28.66,6,Online,David,PayPal,No,5.73
4/21/2024,P0077,24,West,15.61,14,Retail,Bob,Bank Transfer,No,19.68
4/21/2024,P0054,349,West,21.72,15,Wholesale,Charlie,Credit Card,No,7.22
4/21/2024,P0007,92,West,29.67,8,Online,Bob,PayPal,No,17.46
4/21/2024,P0090,74,South,33.56,4,Wholesale,Charlie,Credit Card,No,7.96
4/21/2024,P0078,461,East,12.66,1,Retail,Alice,Cash,No,10.61
4/21/2024,P0027,12,East,35.07,6,Retail,David,Credit Card,Yes,15.4
4/21/2024,P0059,465,East,46.16,1,Retail,Charlie,Cash,No,19.18
4/21/2024,P0072,370,North,37.9,5,Online,Bob,Credit Card,No,5.3
4/21/2024,P0031,245,North,4.21,19,Retail,Alice,Cash,No,8.91
4/21/2024,P0099,398,South,23.46,5,Wholesale,Charlie,Bank Transfer,No,16.47
4/21/2024,P0091,402,East,21.76,5,Retail,David,Credit Card,No,7.6
4/21/2024,P0068,138,West,16.83,17,Online,Charlie,PayPal,No,6.67
4/21/2024,P0004,256,East,24.57,12,Retail,David,Bank Transfer,No,5.69
4/21/2024,P0018,244,North,21.98,7,Online,David,Bank Transfer,No,12.54
4/21/2024,P0063,39,South,0.31,15,Wholesale,Alice,Credit Card,No,16.52
4/21/2024,P0087,80,East,11.83,19,Retail,Charlie,Bank Transfer,No,19.43
4/21/2024,P0096,479,North,10.69,13,Retail,David,Cash,Yes,9.01
4/21/2024,P0076,157,North,17.46,12,Wholesale,Alice,Cash,No,6.82
4/21/2024,P0052,102,West,8.72,19,Wholesale,Charlie,Credit Card,No,11.04
4/21/2024,P0084,292,East,3.39,13,Online,David,Bank Transfer,Yes,5.83
4/21/2024,P0063,226,West,9.83,6,Retail,Alice,PayPal,No,9.97
4/21/2024,P0045,247,East,42.71,1,Retail,Charlie,Credit Card,No,14.65
4/22/2024,P0012,236,South,39.85,6,Retail,David,Credit Card,No,7.52
4/22/2024,P0008,228,East,22.1,13,Retail,Alice,Bank Transfer,Yes,14.48
4/22/2024,P0022,328,West,43.89,13,Wholesale,Alice,Cash,No,19.58
4/22/2024,P0091,468,West,11.63,13,Retail,Charlie,Bank Transfer,No,17.96
4/22/2024,P0041,346,North,29.21,4,Retail,Alice,PayPal,No,10.35
4/22/2024,P0041,40,East,7.15,5,Retail,Charlie,PayPal,No,11.32
4/22/2024,P0081,475,East,41.67,13,Online,Charlie,PayPal,No,11.29
4/22/2024,P0057,412,South,6.53,9,Online,David,PayPal,Yes,17.9
4/22/2024,P0032,123,North,1.59,17,Online,Charlie,Credit Card,No,19.91
4/22/2024,P0097,111,West,13.67,3,Wholesale,Alice,PayPal,Yes,17.39
4/22/2024,P0095,102,East,45.05,18,Wholesale,Charlie,PayPal,No,13.37
4/22/2024,P0055,216,North,6.47,15,Wholesale,David,PayPal,No,6.46
4/22/2024,P0006,455,South,16.53,1,Retail,Alice,Bank Transfer,No,19.32
4/22/2024,P0039,400,North,15.82,9,Retail,David,Cash,No,17.9
4/22/2024,P0009,238,East,40.08,6,Wholesale,Bob,Cash,Yes,17.62
4/22/2024,P0032,430,East,21.08,18,Online,David,Cash,Yes,10.88
4/22/2024,P0036,80,South,30.58,1,Retail,Bob,PayPal,No,11.71
4/22/2024,P0016,351,South,20.22,7,Online,Bob,Bank Transfer,No,6.79
4/22/2024,P0012,469,South,27.57,10,Retail,Charlie,Credit Card,No,19.07
4/22/2024,P0041,145,West,3.12,6,Retail,Alice,Bank Transfer,No,19.15
4/22/2024,P0067,450,North,18.7,7,Online,Charlie,Credit Card,No,8.82
4/22/2024,P0058,475,North,42.76,6,Wholesale,Alice,Bank Transfer,No,15.44
4/22/2024,P0091,293,North,34.55,8,Online,David,Cash,No,8.05
4/22/2024,P0091,347,West,49.09,2,Wholesale,Bob,Cash,No,10.89
4/23/2024,P0009,360,North,39.4,9,Wholesale,Bob,PayPal,No,9.54
4/23/2024,P0017,26,South,22.58,9,Retail,Bob,Cash,No,10.84
4/23/2024,P0005,224,North,33.81,7,Retail,David,Cash,No,9.63
4/23/2024,P0026,404,West,38.8,9,Retail,David,Cash,No,10.18
4/23/2024,P0085,408,West,13.48,17,Wholesale,Charlie,Bank Transfer,No,16.87
4/23/2024,P0001,423,North,3,3,Wholesale,Charlie,Cash,No,9.5
4/23/2024,P0001,253,West,20.29,16,Online,Alice,Credit Card,No,17.22
4/23/2024,P0035,104,West,7.23,16,Retail,Alice,PayPal,No,13.52
4/23/2024,P0009,130,North,13.86,2,Retail,Bob,Bank Transfer,No,16.71
4/23/2024,P0087,15,West,47.34,11,Wholesale,David,Credit Card,No,18.78
4/23/2024,P0038,277,West,42.35,16,Retail,David,Bank Transfer,No,7.08
4/23/2024,P0004,96,North,29.62,15,Wholesale,Charlie,Cash,No,10.16
4/23/2024,P0052,198,South,20.06,1,Online,Charlie,Bank Transfer,No,5.83
4/23/2024,P0019,112,South,13.22,17,Online,Alice,Bank Transfer,No,11.1
4/23/2024,P0005,113,West,28.57,3,Retail,Alice,PayPal,No,8.56
4/23/2024,P0092,429,East,26.66,19,Online,Charlie,Bank Transfer,No,13.58
4/23/2024,P0048,300,East,39.04,7,Retail,Charlie,Bank Transfer,No,16.75
4/23/2024,P0087,76,North,46.4,11,Retail,David,PayPal,No,12.3
4/23/2024,P0063,115,North,16.45,18,Wholesale,Alice,Bank Transfer,No,10
4/23/2024,P0038,257,South,10.31,14,Wholesale,Charlie,Bank Transfer,No,7.29
4/23/2024,P0052,357,East,20.14,16,Retail,Charlie,Credit Card,No,5.4
4/23/2024,P0087,216,North,21.88,6,Online,Bob,Credit Card,No,15.17
4/23/2024,P0046,214,East,1.99,2,Online,Charlie,Bank Transfer,No,5.46
4/23/2024,P0082,328,East,43.08,11,Retail,Charlie,Bank Transfer,No,18.81
4/24/2024,P0093,92,West,49.78,11,Retail,David,Cash,No,13.91
4/24/2024,P0092,433,West,46.16,10,Online,Charlie,Credit Card,No,10.3
4/24/2024,P0009,91,East,43.03,4,Online,Alice,Cash,No,5.63
4/24/2024,P0050,296,South,49.63,17,Wholesale,Bob,Bank Transfer,No,11.2
4/24/2024,P0074,46,North,45.39,10,Wholesale,David,Cash,No,18.01
4/24/2024,P0066,222,North,34.42,9,Online,Alice,Cash,No,19.55
4/24/2024,P0077,496,South,8.34,13,Wholesale,Bob,PayPal,Yes,6.27
4/24/2024,P0038,142,West,7.82,11,Wholesale,Bob,PayPal,Yes,16.66
4/24/2024,P0027,124,West,2.44,10,Retail,Charlie,Bank Transfer,No,8.88
4/24/2024,P0020,386,South,20.59,5,Wholesale,Bob,Credit Card,No,10.69
4/24/2024,P0062,474,South,40.44,3,Wholesale,Bob,Bank Transfer,No,13.22
4/24/2024,P0074,220,West,24.51,4,Retail,Charlie,Credit Card,No,19.92
4/24/2024,P0016,141,East,18.32,3,Online,David,PayPal,No,8.13
4/24/2024,P0079,383,West,5.46,10,Wholesale,Charlie,Credit Card,No,6.96
4/24/2024,P0013,163,East,2.59,13,Wholesale,David,Cash,No,13.92
4/24/2024,P0020,417,North,19.96,5,Online,Bob,Cash,No,17.8
4/24/2024,P0024,432,North,5,13,Wholesale,Alice,PayPal,No,14.72
4/24/2024,P0050,449,East,5.18,1,Online,David,Bank Transfer,No,10.21
4/24/2024,P0007,447,East,19.77,11,Retail,David,Credit Card,No,19.65
4/24/2024,P0087,303,West,25.14,3,Online,David,Bank Transfer,No,19.93
4/24/2024,P0088,375,South,9.33,17,Online,David,Credit Card,No,16.56
4/24/2024,P0029,191,East,34.23,19,Online,Bob,PayPal,No,17.04
4/24/2024,P0005,156,North,20.93,13,Retail,Alice,Cash,Yes,16.41
4/24/2024,P0035,231,West,4.6,16,Online,David,Cash,No,8.86
4/25/2024,P0065,291,North,31.85,18,Online,Alice,Credit Card,No,7.25
4/25/2024,P0100,136,West,17.85,19,Retail,Bob,Bank Transfer,No,13.32
4/25/2024,P0082,317,South,2.62,6,Wholesale,David,PayPal,No,19.31
4/25/2024,P0070,212,South,47.4,7,Wholesale,Alice,PayPal,Yes,18.17
4/25/2024,P0087,127,North,28.56,15,Online,David,Bank Transfer,No,6.6
4/25/2024,P0074,70,East,23.89,5,Retail,David,Cash,No,5.85
4/25/2024,P0007,240,East,42.96,16,Retail,Bob,Bank Transfer,No,18.11
4/25/2024,P0044,460,North,46.84,6,Online,David,Cash,No,14.2
4/25/2024,P0072,159,East,11.02,3,Online,Alice,Credit Card,No,9.56
4/25/2024,P0013,154,East,40.51,12,Wholesale,Alice,PayPal,No,13.43
4/25/2024,P0094,404,North,41.55,4,Wholesale,Bob,Credit Card,No,8.33
4/25/2024,P0082,120,North,2.72,3,Online,Charlie,Bank Transfer,No,19.2
4/25/2024,P0078,176,South,35.6,16,Retail,Charlie,Bank Transfer,No,17.41
4/25/2024,P0075,198,North,3.15,16,Online,Bob,Credit Card,No,19.43
4/25/2024,P0038,484,South,29.73,19,Retail,Bob,Bank Transfer,No,7.81
4/25/2024,P0013,58,South,33.46,15,Wholesale,Charlie,Bank Transfer,No,17.66
4/25/2024,P0054,116,West,18.35,9,Online,Charlie,Bank Transfer,Yes,13.4
4/25/2024,P0044,102,East,44.04,2,Retail,Alice,PayPal,No,9.87
4/25/2024,P0097,133,North,40.03,6,Wholesale,Alice,PayPal,No,12.19
4/25/2024,P0013,326,East,46.3,14,Online,Alice,Cash,No,19.17
4/25/2024,P0025,149,West,15.74,9,Online,Charlie,PayPal,No,15.37
4/25/2024,P0024,406,North,1.08,10,Wholesale,Bob,Credit Card,No,10.4
4/25/2024,P0029,323,North,40.57,18,Online,David,Credit Card,Yes,20
4/25/2024,P0100,20,West,11.15,15,Wholesale,Alice,PayPal,No,10.19
4/26/2024,P0070,457,East,23.36,4,Retail,David,Credit Card,No,17.21
4/26/2024,P0018,424,South,40.87,5,Online,Bob,Bank Transfer,No,16.77
4/26/2024,P0092,404,West,10.81,6,Wholesale,Charlie,PayPal,No,15.84
4/26/2024,P0005,387,West,15.6,15,Wholesale,Alice,Cash,No,15.04
4/26/2024,P0018,370,North,21.95,2,Retail,Charlie,Cash,No,6.63
4/26/2024,P0063,180,South,13.59,16,Online,Bob,PayPal,No,19.92
4/26/2024,P0037,45,West,23.07,5,Wholesale,Alice,Credit Card,No,7.42
4/26/2024,P0071,139,East,0.48,4,Wholesale,Bob,PayPal,No,13.94
4/26/2024,P0055,352,West,10.61,1,Wholesale,Bob,PayPal,No,8.74
4/26/2024,P0073,70,East,41.63,8,Online,Alice,Cash,No,7.53
4/26/2024,P0099,429,North,20.67,10,Online,David,Bank Transfer,No,13.39
4/26/2024,P0012,343,West,31.82,15,Retail,Alice,Bank Transfer,No,17.55
4/26/2024,P0052,494,East,11.61,2,Retail,Charlie,PayPal,No,10.65
