Date,Product ID,Sale Amount,Region,Discount,Quantity,Customer Type,Sales Rep,Payment Method,Return Status,Shipping Cost
3/14/2024,P0012,296,West,40.49,19,Retail,Charlie,PayPal,No,7.99
3/14/2024,P0048,383,North,29.22,17,Online,Bob,Credit Card,No,13.17
3/14/2024,P0030,195,East,19.53,16,Wholesale,Bob,PayPal,No,19.61
3/14/2024,P0097,293,East,5.48,10,Wholesale,Charlie,Cash,No,15.43
3/14/2024,P0007,13,South,44.77,5,Retail,Alice,PayPal,No,12.38
3/14/2024,P0092,147,East,1.77,14,Retail,Bob,Credit Card,No,16.65
3/14/2024,P0003,188,South,43.16,19,Wholesale,David,Credit Card,No,16.06
3/14/2024,P0063,246,South,18,4,Retail,Bob,Bank Transfer,No,18.38
3/14/2024,P0006,27,North,31.97,16,Retail,Alice,Bank Transfer,No,8.07
3/14/2024,P0095,312,East,46.11,15,Online,David,Credit Card,No,17.88
3/14/2024,P0015,425,West,7.59,9,Wholesale,David,Cash,No,9.52
3/14/2024,P0071,423,South,28.35,3,Online,David,Bank Transfer,No,19.11
3/14/2024,P0043,429,South,38.22,9,Retail,David,Credit Card,No,9.22
3/14/2024,P0094,18,South,37.88,18,Wholesale,Charlie,Bank Transfer,No,18.9
3/15/2024,P0091,429,East,26.28,4,Retail,Charlie,Bank Transfer,No,19.46
3/15/2024,P0081,38,East,31.24,19,Retail,Charlie,Credit Card,No,7.18
3/15/2024,P0018,153,East,37.88,4,Wholesale,David,PayPal,Yes,19.62
3/15/2024,P0022,357,South,42.05,9,Retail,Alice,Cash,No,6.29
3/15/2024,P0061,158,West,38.09,1,Online,Bob,PayPal,No,8.28
3/15/2024,P0061,73,West,17.7,1,Wholesale,David,Credit Card,Yes,11.66
3/15/2024,P0053,376,East,49.84,19,Retail,Alice,Credit Card,No,19.9
3/15/2024,P0026,459,West,21.73,3,Retail,Bob,Cash,No,12.33
3/15/2024,P0091,389,South,1.22,10,Retail,David,Credit Card,No,13.26
3/15/2024,P0040,196,East,18.13,12,Wholesale,Bob,Bank Transfer,No,15.42
3/15/2024,P0088,375,East,6.39,18,Online,Charlie,Cash,No,19.52
3/15/2024,P0008,236,South,6.07,14,Retail,Charlie,PayPal,No,16.75
3/15/2024,P0021,127,East,14.08,10,Retail,Charlie,Cash,No,8.36
3/15/2024,P0093,421,South,2.67,10,Retail,Alice,PayPal,Yes,9.54
3/15/2024,P0043,448,East,34.43,18,Wholesale,Charlie,Credit Card,No,6.46
3/15/2024,P0021,365,West,3.7,1,Retail,Alice,PayPal,No,14.67
3/15/2024,P0003,263,East,10.16,15,Retail,Charlie,PayPal,No,7.71
3/15/2024,P0031,40,East,4.64,8,Retail,Charlie,PayPal,No,8.86
3/15/2024,P0027,170,East,3.16,3,Wholesale,Charlie,Cash,No,18.32
3/15/2024,P0027,224,North,13.39,18,Online,Alice,Bank Transfer,No,9.9
3/15/2024,P0073,453,West,28.59,9,Wholesale,Bob,PayPal,No,13.5
3/15/2024,P0057,178,South,48.23,16,Online,Alice,Cash,No,10.96
3/15/2024,P0097,90,North,43.78,15,Online,David,Cash,No,6.11
3/15/2024,P0033,55,West,43.8,5,Wholesale,David,Bank Transfer,No,10.44
3/16/2024,P0090,58,East,8.8,13,Retail,Alice,Cash,Yes,11.12
3/16/2024,P0092,458,East,13.25,7,Online,Alice,Credit Card,No,18.44
3/16/2024,P0044,307,South,3.82,16,Retail,Bob,Credit Card,No,9.87
3/16/2024,P0043,416,South,38.92,7,Online,Alice,Credit Card,No,10.69
3/16/2024,P0031,377,West,3.49,16,Retail,Charlie,Bank Transfer,Yes,16.74
3/16/2024,P0065,292,West,27.83,13,Retail,Bob,Cash,Yes,16.38
3/16/2024,P0084,482,South,12.39,17,Wholesale,Alice,Credit Card,No,16.97
3/16/2024,P0076,425,West,12.17,9,Retail,Alice,PayPal,No,19.31
3/16/2024,P0017,476,South,49.54,12,Online,David,Cash,No,16.93
3/16/2024,P0015,97,East,37.84,13,Retail,Bob,Credit Card,No,11.11
3/16/2024,P0034,130,South,41.85,9,Retail,David,Cash,No,17.32
3/16/2024,P0080,12,North,28.6,5,Retail,Alice,Credit Card,No,12.63
3/16/2024,P0004,325,South,43.55,7,Online,Bob,PayPal,No,9.17
3/16/2024,P0072,469,South,32.27,1,Online,Charlie,Cash,No,9.54
3/16/2024,P0098,236,North,47.31,4,Online,Alice,Credit Card,No,8.36
3/16/2024,P0089,88,North,14.07,4,Retail,Alice,Credit Card,No,7.17
3/16/2024,P0079,154,North,29.77,16,Wholesale,David,PayPal,No,7.77
3/16/2024,P0028,251,North,34.51,5,Online,Charlie,PayPal,No,5.95
3/16/2024,P0073,41,South,19.65,4,Retail,Alice,Credit Card,No,18.33
3/16/2024,P0002,272,West,43.99,6,Online,David,Credit Card,No,18.97
3/16/2024,P0017,220,North,48.99,3,Wholesale,David,Bank Transfer,No,13.8
3/16/2024,P0058,80,East,24.69,8,Retail,Alice,Bank Transfer,No,17.61
3/16/2024,P0074,393,South,19.53,17,Online,Bob,Cash,No,7.75
3/16/2024,P0009,206,West,23.6,18,Online,Alice,Cash,No,18.53
3/17/2024,P0031,67,East,42.64,18,Wholesale,Charlie,Bank Transfer,Yes,12.6
3/17/2024,P0066,433,South,32.27,12,Online,Alice,Credit Card,No,6.01
3/17/2024,P0088,478,South,2.24,1,Retail,Bob,PayPal,No,7.12
3/17/2024,P0062,121,East,27.11,12,Retail,David,Cash,No,9.63
3/17/2024,P0019,57,North,0.87,11,Wholesale,Charlie,Credit Card,Yes,5.65
3/17/2024,P0081,444,North,38.93,13,Wholesale,Charlie,PayPal,No,9.64
3/17/2024,P0074,194,East,16.42,3,Wholesale,Charlie,PayPal,No,5.9
3/17/2024,P0055,376,West,23.6,8,Retail,Charlie,Credit Card,No,8.54
3/17/2024,P0028,336,North,39.93,3,Wholesale,Bob,Credit Card,No,8.99
3/17/2024,P0092,174,South,2.32,17,Online,Bob,Cash,No,19.92
3/17/2024,P0050,224,South,7.93,13,Online,Bob,Bank Transfer,No,8.53
3/17/2024,P0065,340,West,19.9,10,Retail,Bob,Credit Card,No,8.59
3/17/2024,P0003,339,South,11.5,17,Online,David,Bank Transfer,No,15.3
3/17/2024,P0079,130,North,16.9,3,Wholesale,Alice,Cash,No,17.89
3/17/2024,P0052,222,West,49.91,13,Online,Bob,Bank Transfer,No,10.81
3/17/2024,P0010,320,North,41.27,6,Wholesale,Alice,Bank Transfer,Yes,18.13
3/17/2024,P0021,50,West,44.2,14,Online,Charlie,PayPal,No,10.1
3/17/2024,P0037,362,East,46.85,10,Retail,David,Cash,No,7.96
3/17/2024,P0015,413,South,17.05,16,Wholesale,David,Credit Card,No,9.94
3/17/2024,P0087,298,West,14.85,18,Online,Alice,Bank Transfer,No,14.14
3/17/2024,P0078,177,East,11.7,13,Retail,Alice,Cash,No,10.51
3/17/2024,P0079,492,North,41.51,10,Online,Alice,PayPal,No,15.09
3/17/2024,P0074,43,East,33.98,6,Retail,David,PayPal,No,8.55
3/17/2024,P0009,327,North,11.81,10,Online,Bob,Bank Transfer,No,15.51
3/18/2024,P0044,493,West,18.85,5,Wholesale,David,Bank Transfer,No,10.21
3/18/2024,P0039,484,West,25.34,6,Wholesale,Bob,Credit Card,No,11.84
3/18/2024,P0005,284,South,26.41,7,Wholesale,Charlie,Cash,No,13.37
3/18/2024,P0025,436,South,44.44,11,Wholesale,Bob,Credit Card,No,15.29
3/18/2024,P0056,206,West,19.03,16,Wholesale,Alice,Credit Card,No,8.58
3/18/2024,P0090,200,North,45.43,12,Online,Bob,PayPal,No,17.54
3/18/2024,P0064,230,North,22.07,12,Online,Bob,Cash,No,15.83
3/18/2024,P0072,19,West,37.32,5,Online,David,Credit Card,No,8.51
3/18/2024,P0086,129,North,46.51,16,Online,Alice,PayPal,No,19.62
3/18/2024,P0052,132,West,45.38,6,Wholesale,Charlie,Bank Transfer,No,14.97
3/18/2024,P0089,256,South,2.85,9,Retail,Bob,Credit Card,Yes,11.79
3/18/2024,P0076,369,North,10.29,5,Wholesale,Charlie,Bank Transfer,No,7.36
3/18/2024,P0009,406,South,23.85,16,Online,Alice,Cash,No,13
3/18/2024,P0010,230,East,21.58,18,Wholesale,Bob,Credit Card,No,7.47
3/18/2024,P0010,270,South,32.04,19,Wholesale,David,Bank Transfer,No,11.44
3/18/2024,P0073,67,East,47.24,12,Wholesale,Charlie,Bank Transfer,No,11.13
3/18/2024,P0062,324,South,5.62,2,Retail,David,Cash,No,15.8
3/18/2024,P0090,469,South,22.59,10,Wholesale,Charlie,PayPal,No,7.89
3/18/2024,P0099,137,North,9.62,12,Wholesale,Alice,PayPal,No,17.33
3/18/2024,P0091,196,South,44.71,14,Retail,Bob,Credit Card,No,9.89
3/18/2024,P0060,214,West,48.23,18,Wholesale,Charlie,Bank Transfer,No,11.66
3/18/2024,P0095,95,North,23.94,19,Wholesale,David,PayPal,No,16.59
3/18/2024,P0019,113,North,5.2,6,Wholesale,Charlie,Credit Card,No,14.38
3/18/2024,P0038,152,North,39.26,5,Wholesale,Charlie,Bank Transfer,No,9.62
3/19/2024,P0006,214,South,34.86,16,Wholesale,Charlie,Credit Card,No,10.79
3/19/2024,P0015,138,North,17.73,14,Online,Charlie,Cash,No,9.59
3/19/2024,P0093,255,East,44.37,13,Wholesale,Charlie,Credit Card,No,13.92
3/19/2024,P0047,47,East,48.79,2,Retail,Charlie,Cash,No,9.99
3/19/2024,P0045,372,South,27.89,2,Wholesale,David,Bank Transfer,No,15.89
3/19/2024,P0005,118,North,28.29,12,Online,Charlie,Bank Transfer,No,13.7
3/19/2024,P0078,318,West,14.88,1,Retail,Charlie,Bank Transfer,No,7.19
3/19/2024,P0053,61,West,29.23,19,Retail,Charlie,Credit Card,No,9.65
3/19/2024,P0066,10,East,21.98,16,Wholesale,Bob,Bank Transfer,No,8.32
3/19/2024,P0062,20,South,15.11,7,Online,Alice,Bank Transfer,No,10.85
3/19/2024,P0023,323,South,3.36,7,Wholesale,Alice,Cash,Yes,12.74
3/19/2024,P0044,244,South,12.64,16,Online,Alice,Bank Transfer,No,12.6
3/19/2024,P0052,137,South,9.89,6,Online,David,Bank Transfer,No,16.32
3/19/2024,P0046,433,South,27.1,18,Wholesale,David,Bank Transfer,Yes,7.84
3/19/2024,P0019,223,North,30.08,1,Online,David,PayPal,Yes,19.2
3/19/2024,P0088,492,North,30.43,1,Wholesale,Charlie,Bank Transfer,No,10.14
3/19/2024,P0084,453,North,19.41,14,Online,Alice,Credit Card,No,9.5
3/19/2024,P0047,252,West,21.06,6,Retail,Charlie,Cash,Yes,15.28
3/19/2024,P0091,53,North,41.71,6,Wholesale,Bob,Bank Transfer,No,17.08
3/19/2024,P0052,15,South,23.81,4,Online,Alice,Credit Card,No,10.68
3/19/2024,P0024,165,South,49.39,12,Retail,Bob,Cash,No,16.2
3/19/2024,P0017,424,West,21.98,18,Retail,Bob,Cash,Yes,18.26
3/19/2024,P0089,17,West,32.48,10,Retail,Charlie,Credit Card,No,16.5
3/19/2024,P0046,14,East,2.52,3,Retail,Alice,Credit Card,No,5.51
3/20/2024,P0064,371,West,32.67,3,Wholesale,Bob,PayPal,No,17.41
3/20/2024,P0095,191,East,42.57,8,Online,Alice,PayPal,No,16.62
3/20/2024,P0028,121,North,47.12,1,Retail,Bob,Bank Transfer,Yes,15.04
3/20/2024,P0050,282,South,49.87,18,Online,Bob,PayPal,No,16.4
3/20/2024,P0064,431,East,14.11,15,Online,Charlie,Credit Card,No,19.69
3/20/2024,P0028,274,East,28.77,17,Online,Alice,PayPal,No,11.47
3/20/2024,P0086,467,East,22.54,11,Wholesale,Charlie,Cash,No,6.01
3/20/2024,P0056,221,West,28.19,13,Wholesale,Charlie,Credit Card,No,11.91
3/20/2024,P0059,87,West,7.87,10,Retail,Charlie,Bank Transfer,No,5.7
3/20/2024,P0005,279,West,42.81,13,Online,Charlie,Cash,No,9.41
3/20/2024,P0054,163,East,45.48,17,Wholesale,Charlie,Cash,No,13.8
3/20/2024,P0044,230,North,22.48,1,Wholesale,Bob,Cash,No,9.64
3/20/2024,P0042,378,South,14.02,16,Wholesale,Alice,Credit Card,No,15.28
3/20/2024,P0072,455,West,7.04,16,Retail,Alice,Credit Card,No,17.33
3/20/2024,P0092,356,North,34.19,3,Wholesale,Charlie,Bank Transfer,Yes,11.31
3/20/2024,P0057,34,West,15.61,2,Online,Alice,PayPal,No,18.5
3/20/2024,P0047,473,West,45.48,6,Wholesale,Bob,PayPal,No,6.2
3/20/2024,P0076,429,East,33.55,11,Wholesale,Charlie,PayPal,No,17.6
3/20/2024,P0025,363,East,32.28,3,Retail,David,PayPal,No,17.43
3/20/2024,P0044,217,West,27.97,1,Online,David,Cash,Yes,9.83
3/20/2024,P0015,426,South,2.29,11,Wholesale,Bob,Credit Card,No,9.48
3/20/2024,P0051,12,West,46.6,13,Online,Bob,PayPal,No,9.58
3/20/2024,P0053,224,South,31.4,5,Online,David,Cash,No,17.17
3/20/2024,P0034,404,North,49.7,18,Wholesale,Charlie,Credit Card,No,17.47
3/21/2024,P0077,121,West,26.87,15,Retail,Bob,Credit Card,No,9.95
3/21/2024,P0008,451,South,35.51,18,Online,David,Credit Card,No,13.89
3/21/2024,P0077,201,North,2.81,15,Wholesale,Charlie,Cash,No,7.08
3/21/2024,P0100,411,North,31.59,7,Online,Bob,PayPal,Yes,12.03
3/21/2024,P0070,56,East,38.23,17,Online,Alice,Credit Card,No,19.98
3/21/2024,P0096,498,North,38.93,8,Online,Alice,Cash,Yes,7.38
3/21/2024,P0021,437,East,38.51,13,Wholesale,Alice,Credit Card,No,19.21
3/21/2024,P0007,230,North,11.31,16,Online,Charlie,Bank Transfer,No,17.36
3/21/2024,P0090,196,North,48.77,10,Online,Bob,Bank Transfer,No,19.58
3/21/2024,P0079,59,South,49.76,14,Retail,David,Cash,No,7.69
3/21/2024,P0056,206,South,3.78,6,Wholesale,Bob,PayPal,No,8.2
3/21/2024,P0049,225,East,46.82,7,Wholesale,Alice,PayPal,No,5.25
3/21/2024,P0042,422,West,14.47,6,Online,Alice,Credit Card,No,15.87
3/21/2024,P0023,230,South,34.46,17,Retail,Charlie,PayPal,No,14.66
3/21/2024,P0052,389,North,16.91,8,Online,David,PayPal,No,7.67
3/21/2024,P0079,99,East,48.39,12,Online,Charlie,Bank Transfer,No,16.87
3/21/2024,P0053,241,East,5.08,4,Wholesale,David,Cash,Yes,9.49
3/21/2024,P0016,332,East,24.89,10,Retail,Bob,Bank Transfer,No,7.02
3/21/2024,P0096,267,North,21.4,6,Online,Charlie,Cash,No,11.34
3/21/2024,P0037,162,South,16.3,7,Wholesale,Charlie,Credit Card,No,6.36
3/21/2024,P0018,265,West,32.28,8,Online,Charlie,Bank Transfer,No,8.95
3/21/2024,P0020,412,East,6.55,3,Online,Alice,Cash,No,10.57
3/21/2024,P0046,433,North,35.83,8,Retail,Alice,PayPal,No,17.78
3/21/2024,P0002,267,South,49.03,15,Retail,David,Cash,No,16.89
3/22/2024,P0087,476,South,40.23,1,Retail,Bob,PayPal,No,11.64
3/22/2024,P0094,74,West,43,13,Online,Charlie,Credit Card,No,15.87
3/22/2024,P0063,199,East,17.98,18,Retail,Alice,PayPal,No,13.53
3/22/2024,P0003,100,North,16.24,15,Wholesale,Charlie,Cash,No,10.11
3/22/2024,P0046,447,South,25.85,7,Online,David,Bank Transfer,No,15.89
3/22/2024,P0049,182,North,2.29,15,Retail,David,Cash,No,15.25
3/22/2024,P0001,256,South,47.27,3,Online,Bob,Bank Transfer,No,14.29
3/22/2024,P0022,265,East,7.19,14,Online,David,Cash,Yes,14.27
3/22/2024,P0093,125,East,45.15,4,Wholesale,Charlie,Cash,No,15.24
3/22/2024,P0014,58,West,4.18,4,Wholesale,Bob,Credit Card,No,10.77
3/22/2024,P0092,236,South,41.13,3,Wholesale,Bob,PayPal,No,18.04
3/22/2024,P0085,498,North,7.6,5,Online,Alice,Cash,No,7.43
3/22/2024,P0045,78,South,1.91,11,Online,Charlie,Bank Transfer,No,18.26
3/22/2024,P0096,431,North,35.97,8,Wholesale,David,PayPal,No,10.13
3/22/2024,P0006,397,West,14.01,2,Online,Alice,Credit Card,No,6.88
3/22/2024,P0065,410,South,35.72,16,Wholesale,Charlie,PayPal,Yes,14
3/22/2024,P0021,135,East,27.75,10,Wholesale,Charlie,Cash,No,10.64
3/22/2024,P0004,446,North,5.44,18,Retail,Bob,Bank Transfer,No,17.23
3/22/2024,P0003,222,East,46.61,7,Wholesale,Bob,Bank Transfer,No,11.46
3/22/2024,P0030,62,West,22.62,5,Retail,Charlie,PayPal,No,15.03
3/22/2024,P0031,121,West,36.72,7,Wholesale,Alice,Bank Transfer,No,9.62
3/22/2024,P0034,168,North,25.05,6,Online,Bob,Cash,No,8.14
3/22/2024,P0083,249,South,30.22,1,Retail,Bob,Bank Transfer,No,10.82
3/22/2024,P0020,159,East,15.14,11,Online,Charlie,Bank Transfer,No,14.1
3/23/2024,P0087,148,East,10.02,13,Online,Charlie,Bank Transfer,No,14.85
3/23/2024,P0054,427,North,27.13,12,Wholesale,Bob,Cash,No,13.67
3/23/2024,P0025,122,North,22.01,1,Wholesale,Alice,Credit Card,No,19.82
3/23/2024,P0015,152,North,19.51,15,Online,Bob,Bank Transfer,No,15.37
3/23/2024,P0038,379,West,33.63,1,Wholesale,Charlie,Credit Card,No,18.97
3/23/2024,P0023,147,West,34.53,3,Wholesale,Bob,PayPal,No,6.77
3/23/2024,P0052,495,East,2.3,15,Wholesale,Charlie,PayPal,No,5.92
3/23/2024,P0066,489,South,16.94,9,Online,Bob,Cash,No,9.66
3/23/2024,P0057,446,North,20.59,14,Retail,Charlie,Cash,No,7.05
3/23/2024,P0057,313,West,4.84,8,Retail,Charlie,Cash,No,12.89
3/23/2024,P0079,40,South,11.8,4,Online,Alice,Cash,No,12.78
3/23/2024,P0052,302,North,2.58,6,Wholesale,Charlie,Credit Card,No,13.63
3/23/2024,P0035,117,South,49.81,1,Wholesale,Bob,Cash,No,16.18
3/23/2024,P0074,293,North,36.83,18,Retail,Charlie,Credit Card,No,19.57
3/23/2024,P0014,168,South,4.37,6,Online,David,Bank Transfer,No,18.17
3/23/2024,P0091,335,East,1.01,14,Online,Bob,Bank Transfer,No,6.78
3/23/2024,P0014,23,North,35.96,11,Wholesale,Alice,PayPal,No,10.08
3/23/2024,P0099,131,North,21.96,17,Wholesale,Bob,PayPal,No,8.84
3/23/2024,P0033,224,East,39.34,9,Wholesale,Alice,Credit Card,Yes,7.65
3/23/2024,P0052,281,North,46.17,7,Online,David,Cash,No,13.17
3/23/2024,P0001,34,North,29.97,14,Retail,Alice,PayPal,No,13.3
3/23/2024,P0034,432,West,9.36,17,Online,Charlie,Credit Card,No,8.41
3/23/2024,P0019,331,East,39.11,8,Online,David,PayPal,Yes,15.68
3/23/2024,P0024,303,West,47.79,16,Online,David,Cash,No,15.99
3/24/2024,P0004,178,East,29.01,12,Retail,Alice,Credit Card,No,5.31
3/24/2024,P0036,112,South,34.1,12,Wholesale,Bob,PayPal,No,10.94
3/24/2024,P0077,363,East,16.87,5,Wholesale,Alice,Cash,No,18.35
3/24/2024,P0058,380,East,19.08,5,Online,Alice,Credit Card,No,12.8
3/24/2024,P0032,49,West,36.73,14,Online,David,Credit Card,No,10.21
3/24/2024,P0009,244,North,46.39,6,Retail,Charlie,Credit Card,No,8.81
3/24/2024,P0080,329,East,31.45,7,Retail,Bob,Bank Transfer,No,8.65
3/24/2024,P0067,98,North,39.49,17,Wholesale,Alice,Credit Card,No,6.5
3/24/2024,P0020,109,East,8.58,9,Online,Charlie,PayPal,No,17.26
3/24/2024,P0074,153,West,10.6,13,Retail,Charlie,Credit Card,No,6.3
3/24/2024,P0062,91,East,26.6,9,Retail,Bob,Credit Card,No,9.38
3/24/2024,P0058,86,South,8.83,16,Online,Charlie,Credit Card,No,5.69
3/24/2024,P0022,68,East,31.75,4,Online,Alice,Credit Card,No,16.72
3/24/2024,P0067,238,East,14.58,2,Online,David,Credit Card,No,5.59
3/24/2024,P0075,100,North,39.58,13,Online,Charlie,Bank Transfer,No,9.62
3/24/2024,P0089,363,North,40.41,13,Online,David,Cash,No,13.6
3/24/2024,P0048,404,South,23.19,19,Online,Bob,Bank Transfer,Yes,11.14
3/24/2024,P0008,10,East,9.04,12,Retail,Bob,PayPal,No,9.23
3/24/2024,P0073,278,North,32.34,4,Online,Charlie,Cash,No,9.13
3/24/2024,P0015,295,East,49.64,10,Wholesale,David,PayPal,No,16.97
3/24/2024,P0032,206,West,31.13,16,Online,Alice,Credit Card,No,19.61
3/24/2024,P0053,283,West,1.79,19,Wholesale,David,PayPal,Yes,10.22
3/24/2024,P0067,87,South,0.86,8,Wholesale,Charlie,Bank Transfer,No,5.59
3/24/2024,P0004,150,West,16.02,6,Wholesale,David,Bank Transfer,No,5.55
3/25/2024,P0030,297,North,9.79,4,Online,David,Credit Card,No,16.39
3/25/2024,P0013,80,North,40.65,7,Online,Bob,Credit Card,No,13.29
3/25/2024,P0021,465,South,42.24,14,Wholesale,Charlie,Cash,No,16.75
3/25/2024,P0041,59,East,12.93,13,Online,David,Bank Transfer,No,15.46
3/25/2024,P0019,464,North,16.28,5,Retail,Charlie,Bank Transfer,No,18.61
3/25/2024,P0048,381,West,11.81,9,Retail,Alice,Cash,Yes,18.29
3/25/2024,P0086,378,North,45.42,3,Retail,Charlie,Bank Transfer,No,16.82
3/25/2024,P0063,89,South,25.13,10,Retail,Alice,Cash,No,12.13
3/25/2024,P0020,244,West,32.81,15,Online,Charlie,Bank Transfer,No,9.62
3/25/2024,P0064,296,West,20.77,17,Wholesale,Charlie,PayPal,No,12.61
3/25/2024,P0037,316,West,31.55,6,Online,David,PayPal,No,12.53
3/25/2024,P0031,164,South,19.29,3,Retail,David,Cash,No,14.15
3/25/2024,P0074,69,South,16.98,18,Online,Alice,Cash,No,7.79
3/25/2024,P0018,42,East,31.72,5,Online,Alice,Credit Card,No,14.83
3/25/2024,P0020,446,East,29.55,13,Retail,Bob,Bank Transfer,No,11.85
3/25/2024,P0082,136,East,14.68,1,Wholesale,David,PayPal,No,14.3
3/25/2024,P0011,230,South,7.47,17,Online,Alice,Credit Card,No,8.59
3/25/2024,P0086,209,West,18.43,3,Online,David,Bank Transfer,No,11.52
3/25/2024,P0044,426,West,20.76,19,Retail,Charlie,PayPal,No,8.15
3/25/2024,P0082,135,North,31.43,12,Wholesale,Bob,Bank Transfer,No,18.13
3/25/2024,P0064,50,East,45.73,8,Retail,David,Cash,No,12.32
3/25/2024,P0034,284,West,1.81,8,Retail,David,PayPal,No,8.37
3/25/2024,P0087,478,West,12.18,15,Online,David,PayPal,No,5.62
3/25/2024,P0065,306,West,9.69,11,Wholesale,David,Credit Card,No,15.14
3/26/2024,P0055,94,West,25.11,1,Retail,Alice,Bank Transfer,No,8.22
3/26/2024,P0074,98,South,21.49,16,Online,Alice,Cash,Yes,19.84
3/26/2024,P0001,51,East,36.45,14,Retail,Bob,Cash,No,13.01
3/26/2024,P0038,129,West,12.12,7,Online,Charlie,Bank Transfer,No,9.33
3/26/2024,P0009,288,West,29.72,6,Wholesale,Charlie,Bank Transfer,Yes,14.87
3/26/2024,P0095,468,West,44.19,4,Retail,Bob,Cash,Yes,9.13
3/26/2024,P0071,42,West,45.53,8,Wholesale,Charlie,Bank Transfer,No,17.3
3/26/2024,P0017,285,North,47.94,19,Wholesale,Alice,Credit Card,No,9.62
3/26/2024,P0099,162,West,38.66,3,Online,David,Bank Transfer,Yes,19.82
3/26/2024,P0052,99,West,45.3,4,Retail,Charlie,Credit Card,No,14.08
3/26/2024,P0018,113,West,11.73,13,Retail,David,Credit Card,No,17.67
3/26/2024,P0063,445,North,9.88,2,Online,David,Bank Transfer,No,6.09
3/26/2024,P0033,21,South,0.32,11,Online,Alice,PayPal,No,10.22
3/26/2024,P0004,169,North,35.34,16,Wholesale,David,PayPal,No,16.06
3/26/2024,P0087,426,West,46.87,10,Retail,Charlie,Credit Card,No,14.83
3/26/2024,P0075,467,South,9.35,15,Retail,Alice,Bank Transfer,No,7.91
3/26/2024,P0052,205,West,31.85,10,Online,Bob,Credit Card,No,10.34
3/26/2024,P0009,408,South,37.32,2,Online,Alice,Bank Transfer,No,8.95
3/26/2024,P0064,316,West,46.38,6,Online,Charlie,Bank Transfer,No,14.2
3/26/2024,P0030,271,West,32.34,14,Retail,Alice,Cash,No,10.17
3/26/2024,P0008,100,South,48.51,2,Retail,Charlie,PayPal,No,9.64
3/26/2024,P0005,206,South,17.23,10,Wholesale,Charlie,PayPal,No,8.11
3/26/2024,P0076,78,West,17.5,17,Online,Alice,Cash,No,11.14
3/26/2024,P0063,475,North,27.15,8,Wholesale,Charlie,Cash,No,7.93
3/27/2024,P0001,229,North,19.18,16,Retail,Bob,Cash,No,19.44
3/27/2024,P0015,428,North,0.07,14,Wholesale,Charlie,Credit Card,No,7.32
3/27/2024,P0089,388,North,36.59,10,Wholesale,Bob,Credit Card,No,18.7
3/27/2024,P0082,223,South,37.59,13,Wholesale,Bob,Credit Card,No,11.43
3/27/2024,P0038,427,South,37.35,1,Online,Charlie,Credit Card,No,10.67
3/27/2024,P0042,456,North,17.25,10,Retail,David,Credit Card,No,8.47
3/27/2024,P0046,461,East,26.11,12,Online,Bob,PayPal,No,14.54
3/27/2024,P0053,155,East,18,17,Wholesale,Bob,PayPal,No,15.28
3/27/2024,P0026,242,East,0.8,14,Online,Alice,Bank Transfer,No,12.01
3/27/2024,P0061,380,West,28.12,5,Retail,Bob,PayPal,No,5.84
3/27/2024,P0067,419,North,6.19,19,Retail,Bob,Cash,No,18.78
3/27/2024,P0054,243,West,4,5,Wholesale,Bob,PayPal,No,19.7
3/27/2024,P0022,223,South,37.77,15,Wholesale,Bob,Cash,No,11.47
3/27/2024,P0026,376,South,0.48,13,Online,David,PayPal,No,14.2
3/27/2024,P0083,490,East,47.95,17,Retail,Bob,Credit Card,No,11.75
3/27/2024,P0060,70,East,25.76,1,Retail,Charlie,PayPal,Yes,9.83
3/27/2024,P0039,372,South,49.15,14,Online,David,Bank Transfer,No,6.16
3/27/2024,P0036,87,East,2.9,4,Retail,Bob,Credit Card,No,11.84
3/27/2024,P0021,104,East,29.18,9,Wholesale,Charlie,Credit Card,No,17.28
3/27/2024,P0041,339,South,17.47,17,Wholesale,Charlie,Bank Transfer,No,5.26
3/27/2024,P0048,225,West,42.17,3,Online,David,PayPal,No,13.73
3/27/2024,P0026,222,East,18.06,13,Online,David,PayPal,Yes,18.21
3/27/2024,P0063,313,West,13.02,12,Online,Charlie,Bank Transfer,No,8.26
3/27/2024,P0077,209,East,42.88,16,Wholesale,David,Credit Card,No,7.75
3/28/2024,P0036,361,North,18.73,4,Online,David,Bank Transfer,No,16.58
3/28/2024,P0024,40,West,0.84,18,Retail,Alice,Cash,No,8.83
3/28/2024,P0090,299,West,19.51,3,Online,David,Cash,No,7.88
3/28/2024,P0021,352,East,32.73,17,Retail,Alice,PayPal,No,10.67
3/28/2024,P0018,482,West,12.72,1,Wholesale,David,Credit Card,Yes,10.89
3/28/2024,P0015,144,North,21.6,19,Retail,David,Cash,No,18.11
3/28/2024,P0079,92,South,2.84,4,Retail,Charlie,Bank Transfer,No,14.28
3/28/2024,P0006,400,North,29.4,17,Retail,Alice,PayPal,No,11.09
3/28/2024,P0043,56,South,37.81,7,Wholesale,David,PayPal,No,13.02
3/28/2024,P0031,401,North,20.67,2,Retail,Bob,Credit Card,No,19.31
3/28/2024,P0028,215,North,21.01,12,Retail,David,Cash,No,6.7
3/28/2024,P0008,394,West,4.41,5,Online,Charlie,PayPal,No,8.12
3/28/2024,P0029,390,North,10.1,16,Online,Charlie,Bank Transfer,Yes,19.44
